0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
-0.40439004698279857,-0.36938231368964375,-0.06395294793910791,-0.43442065692988113,0.6682437580268871,-0.8463064191078137,-0.2429825200502359,0.3515249550890281,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,-0.3683457553271129,-0.03148517612307837,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.45094432336472473,-0.6070310839828327,-2.041671142136162,-0.6022327618018811,-0.31681735052799304,0.351524955089028,0.9826464838848655,0.9415163012119879,-0.8537407331483134,-0.5812698679619863,0.7375806106675422,-0.4077631467506363,-0.200634586470368,-1.0185010546583881,-0.13523816463535515,-0.3451239519848484,-0.2113784545875709,-1.0437249168855074,-0.8753211127121933,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,-1.0962635276123596,-0.5810553653821766,-0.613254106606243,-0.5725565723649096,-0.6213566790636059,-0.32258541144084596,-0.5521698842137628,1.6861955257089423,-1.1782203045748676,1.0728352688256015,0.9415866424623872,0.9952667869894213
-0.4601640675076733,-0.6279236052386318,-0.06395294793910791,0.6340066740712533,0.6682437580268871,1.096580543663833,0.05405288515697113,0.3515249550890281,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,-0.5220057093335806,-0.57172678685858,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.45094432336472473,-0.573688175129989,0.48979484470438217,-0.23849494700657123,0.327062074985822,0.351524955089028,0.9826464838848655,0.9415163012119879,1.1713157884740149,1.7203713027584593,0.7375806106675422,-0.4077631467506363,-0.200634586470368,0.9818350166906863,-0.13523816463535515,0.024060929114412107,-0.2113784545875709,0.9581068572972433,1.142437884197135,1.3803352649943352,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,0.9121894278267021,0.25096033716273075,0.9123077241406364,0.7941882782476551,0.4366973470524311,-0.32258541144084596,0.9337240998643633,-1.6650298914950226,0.7266867746779124,0.5360940016946518,-0.6508360473173734,0.40101142532123424
-0.2928420059330491,-0.2401116679151497,-0.06395294793910791,0.6340066740712533,-0.5176666938123444,-0.9625121749098486,0.2746199218834052,-1.2466116462879426,1.3858374312102204,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,-0.3683457553271129,-0.3473187331684484,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.0072295683104564275,0.5599707258667007,0.48979484470438217,-0.15907415798795707,-0.20061756259383934,0.351524955089028,-1.0462132947381924,-1.0949784593252656,1.1713157884740149,1.7203713027584593,0.7375806106675422,-0.4077631467506363,-0.200634586470368,0.9818350166906863,-0.13523816463535515,-0.3451239519848484,-0.2113784545875709,-1.0437249168855074,1.142437884197135,1.3803352649943352,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,-1.0962635276123596,-0.16504751410972296,0.3402220376105566,0.1343804193312445,0.6866313689696052,-0.32258541144084596,1.0843214631155247,-0.6984659290593527,-0.07055211404639926,-0.4667646816289649,-1.08122055806866,-0.6994614666568899
0.09757613774107411,0.5355122067318144,-0.06395294793910791,-0.43234085211571305,-1.138857883096877,1.096580543663833,0.2571895738884672,0.3515249550890281,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,0.47678399170845914,1.6058624748752879,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.0072295683104564275,0.026484184221199636,0.48979484470438217,-0.5951835793446076,-0.31960893702490967,0.351524955089028,-1.0462132947381924,-1.0949784593252656,-0.8537407331483134,-0.5812698679619863,0.7375806106675422,-0.4077631467506363,-0.200634586470368,-1.0185010546583881,-0.13523816463535515,-0.3451239519848484,-0.2113784545875709,-1.0437249168855074,-0.8753211127121933,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,-1.0962635276123596,-0.560254972818554,-0.4225588777628831,-0.5725565723649096,-0.6046944109357943,-0.32258541144084596,-0.5521698842137628,0.3527605702319963,-0.8325149457475113,-1.3919371289204705,-0.6508360473173734,0.34965602369558846
0.2648981993156983,1.0525947898297905,-0.06395294793910791,-1.4758078661254748,0.6682437580268871,1.096580543663833,0.31647535991303505,0.3515249550890281,-1.991066681565056,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,0.8609338767246283,2.2790866359456827,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.45094432336472473,-1.0738318079226463,-2.041671142136162,-0.6050524347847904,-0.31981830601217837,0.351524955089028,0.9826464838848655,0.9415163012119879,-0.8537407331483134,-0.5812698679619863,-1.3557840126721294,-0.4077631467506363,-0.200634586470368,-1.0185010546583881,-0.13523816463535515,-0.3451239519848484,-0.2113784545875709,-1.0437249168855074,-0.8753211127121933,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,-1.0962635276123596,-0.5810553653821766,-0.613254106606243,-0.5725565723649096,-0.6130255449997002,-0.32258541144084596,-0.5421300599970187,0.9312879054124702,-1.5803673546393435,-1.2789389674192178,-0.6508360473173734,0.8925559837381296
-0.40439004698279857,-0.36938231368964375,-0.06395294793910791,-0.518218879037118,0.6682437580268871,-0.9969861962341741,0.7427307034295667,5.14593475921994,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,-0.3683457553271129,-0.03148517612307837,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.45094432336472473,-0.6070310839828327,-2.041671142136162,-0.5965934158360623,-0.32240052352182624,0.351524955089028,0.9826464838848655,0.9415163012119879,-0.8537407331483134,-0.5812698679619863,-1.3557840126721294,-0.4077631467506363,-0.200634586470368,-1.0185010546583881,-0.13523816463535515,-0.3451239519848484,-0.2113784545875709,-1.0437249168855074,-0.8753211127121933,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,-1.0962635276123596,-0.5810553653821766,-0.613254106606243,-0.5725565723649096,-0.6213566790636059,-0.32258541144084596,-0.5320902357802746,1.6791403143043024,-1.4886496063790244,-0.862258246883349,1.1567788978380307,-1.0662857639829313
0.2091241787908236,0.9233241440552965,-0.06395294793910791,0.6340066740712533,-1.5906332921919077,-0.869443626077177,-0.13317430124499194,-1.2466116462879426,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,0.3231240377019915,0.7996557634700009,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.0072295683104564275,-0.10688745119017551,0.48979484470438217,-0.25212336642396654,-0.24402673262089256,0.351524955089028,0.9826464838848655,0.9415163012119879,-0.8537407331483134,-0.5812698679619863,0.7375806106675422,-0.4077631467506363,-0.200634586470368,0.9818350166906863,-0.13523816463535515,0.20865336966404238,-0.2113784545875709,0.9581068572972433,-0.8753211127121933,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,-1.0962635276123596,-0.2482490843642137,0.24487442318887662,0.18150955211098813,-0.4547339977854899,-0.32258541144084596,-0.46181146626306596,-0.47269916411087504,0.6490794492268732,0.43722061038105575,-0.5647591451671161,0.2909641361234218
-0.34861602645792383,-0.36938231368964375,-0.06395294793910791,0.6340066740712533,0.6682437580268871,-0.9595438303801199,0.5820411540978311,-1.2466116462879426,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,-0.3683457553271129,-0.1977133640416944,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.45094432336472473,-0.6737169016885204,0.48979484470438217,2.5938665643258996,-0.218972243811066,0.351524955089028,0.9826464838848655,0.9415163012119879,1.1713157884740149,-0.5812698679619863,0.7375806106675422,2.452404068314541,-0.200634586470368,-1.0185010546583881,-0.13523816463535515,0.20865336966404238,-0.2113784545875709,0.9581068572972433,-0.8753211127121933,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,1.7486712783337586,-0.18353258709644937,-1.0962635276123596,-0.45625301000044055,-0.5179064921845631,0.0872512865515009,-0.03817729459019972,-0.32258541144084596,-0.43169199361283367,-0.3950918386598359,0.6420242378222333,0.43015822528722747,-1.0381821069935315,0.283627650176901
-0.23706798540817434,0.018429623633838342,-0.06395294793910791,-0.20663350611029122,-0.754848784180191,-1.0003090417858267,-0.20567635090403472,5.14593475921994,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,-0.21468580132064524,0.12643160239960688,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.0072295683104564275,0.45994199930816915,-2.041671142136162,-0.6059923257790936,-0.31618924356618683,-2.8447482476649126,-1.0462132947381924,-1.0949784593252656,-0.8537407331483134,-0.5812698679619863,-1.3557840126721294,2.452404068314541,-0.200634586470368,-1.0185010546583881,-0.13523816463535515,-0.3451239519848484,-0.2113784545875709,-1.0437249168855074,-0.8753211127121933,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,-0.57186276940104,-0.18353258709644937,-1.0962635276123596,-0.5810553653821766,-0.613254106606243,-0.5725565723649096,-0.6213566790636059,-0.32258541144084596,-0.5521698842137628,1.6015329888532632,-1.0865025563145487,1.630763691238036,1.4150096042888025,-1.3964276315763684
-0.23706798540817434,-0.11084102214065568,-0.06395294793910791,0.6340066740712533,0.6682437580268871,1.096580543663833,0.5132050557711008,0.3515249550890281,-0.3026146251774178,-0.04517539514526256,-0.04517539514526256,-0.045175395145262566,-0.21468580132064524,0.12643160239960688,-0.27078905916756707,-0.34122602765336657,-0.12128255363686413,-0.12128255363686412,-0.04517539514526257,-0.45094432336472473,-0.773745628247052,0.48979484470438217,0.295833083254756,0.9510514467091062,0.351524955089028,0.9826464838848655,0.9415163012119879,1.1713157884740149,-0.5812698679619863,0.7375806106675422,-0.4077631467506363,-0.200634586470368,0.9818350166906863,-0.13523816463535515,-0.3451239519848484,-0.2113784545875709,0.9581068572972433,1.142437884197135,-0.7244616763479587,-0.34045424201952734,-0.4077631467506363,1.7486712783337586,-0.18353258709644937,-1.0962635276123596,0.37576269254446687,-0.32721126334120315,0.04012215377175729,-0.37975379121033764,-0.32258541144084596,-0.3814928725291132,-0.289263667590237,0.09877295966495897,-0.28314266918942943,-0.6508360473173734,-0.48670337420778587
